file,label
train/cifar10_train__17952.png,6
train/cifar10_train__17953.png,4
train/cifar10_train__17954.png,2
train/cifar10_train__17955.png,2
train/cifar10_train__17956.png,7
train/cifar10_train__17957.png,6
train/cifar10_train__17958.png,4
train/cifar10_train__17959.png,0
train/cifar10_train__17960.png,6
train/cifar10_train__17961.png,9
train/cifar10_train__17962.png,8
train/cifar10_train__17963.png,0
train/cifar10_train__17964.png,1
train/cifar10_train__17965.png,0
train/cifar10_train__17966.png,6
train/cifar10_train__17967.png,4
train/cifar10_train__17968.png,9
train/cifar10_train__17969.png,0
train/cifar10_train__17970.png,1
train/cifar10_train__17971.png,5
train/cifar10_train__17972.png,2
train/cifar10_train__17973.png,9
train/cifar10_train__17974.png,9
train/cifar10_train__17975.png,9
train/cifar10_train__17976.png,0
train/cifar10_train__17977.png,9
train/cifar10_train__17978.png,3
train/cifar10_train__17979.png,7
train/cifar10_train__17980.png,2
train/cifar10_train__17981.png,2
train/cifar10_train__17982.png,9
train/cifar10_train__17983.png,0
train/cifar10_train__17984.png,1
train/cifar10_train__17985.png,7
train/cifar10_train__17986.png,1
train/cifar10_train__17987.png,9
train/cifar10_train__17988.png,6
train/cifar10_train__17989.png,7
train/cifar10_train__17990.png,9
train/cifar10_train__17991.png,9
train/cifar10_train__17992.png,4
train/cifar10_train__17993.png,7
train/cifar10_train__17994.png,0
train/cifar10_train__17995.png,1
train/cifar10_train__17996.png,6
train/cifar10_train__17997.png,7
train/cifar10_train__17998.png,0
train/cifar10_train__17999.png,6
train/cifar10_train__18000.png,9
train/cifar10_train__18001.png,5
train/cifar10_train__18002.png,6
train/cifar10_train__18003.png,5
train/cifar10_train__18004.png,5
train/cifar10_train__18005.png,6
train/cifar10_train__18006.png,3
train/cifar10_train__18007.png,1
train/cifar10_train__18008.png,4
train/cifar10_train__18009.png,0
train/cifar10_train__18010.png,7
train/cifar10_train__18011.png,4
train/cifar10_train__18012.png,0
train/cifar10_train__18013.png,0
train/cifar10_train__18014.png,4
train/cifar10_train__18015.png,3
train/cifar10_train__18016.png,5
train/cifar10_train__18017.png,7
train/cifar10_train__18018.png,0
train/cifar10_train__18019.png,9
train/cifar10_train__18020.png,9
train/cifar10_train__18021.png,6
train/cifar10_train__18022.png,7
train/cifar10_train__18023.png,7
train/cifar10_train__18024.png,6
train/cifar10_train__18025.png,6
train/cifar10_train__18026.png,2
train/cifar10_train__18027.png,2
train/cifar10_train__18028.png,4
train/cifar10_train__18029.png,6
train/cifar10_train__18030.png,9
train/cifar10_train__18031.png,7
train/cifar10_train__18032.png,4
train/cifar10_train__18033.png,6
train/cifar10_train__18034.png,4
train/cifar10_train__18035.png,1
train/cifar10_train__18036.png,8
train/cifar10_train__18037.png,7
train/cifar10_train__18038.png,5
train/cifar10_train__18039.png,6
train/cifar10_train__18040.png,2
train/cifar10_train__18041.png,7
train/cifar10_train__18042.png,4
train/cifar10_train__18043.png,4
train/cifar10_train__18044.png,4
train/cifar10_train__18045.png,8
train/cifar10_train__18046.png,6
train/cifar10_train__18047.png,0
train/cifar10_train__18048.png,1
train/cifar10_train__18049.png,2
train/cifar10_train__18050.png,6
train/cifar10_train__18051.png,7
train/cifar10_train__18052.png,4
train/cifar10_train__18053.png,2
train/cifar10_train__18054.png,4
train/cifar10_train__18055.png,8
train/cifar10_train__18056.png,4
train/cifar10_train__18057.png,1
train/cifar10_train__18058.png,7
train/cifar10_train__18059.png,5
train/cifar10_train__18060.png,4
train/cifar10_train__18061.png,5
train/cifar10_train__18062.png,1
train/cifar10_train__18063.png,1
train/cifar10_train__18064.png,5
train/cifar10_train__18065.png,4
train/cifar10_train__18066.png,1
train/cifar10_train__18067.png,8
train/cifar10_train__18068.png,9
train/cifar10_train__18069.png,1
train/cifar10_train__18070.png,6
train/cifar10_train__18071.png,9
train/cifar10_train__18072.png,3
train/cifar10_train__18073.png,0
train/cifar10_train__18074.png,5
train/cifar10_train__18075.png,2
train/cifar10_train__18076.png,8
train/cifar10_train__18077.png,5
train/cifar10_train__18078.png,1
train/cifar10_train__18079.png,7
train/cifar10_train__18080.png,0
train/cifar10_train__18081.png,8
train/cifar10_train__18082.png,5
train/cifar10_train__18083.png,5
train/cifar10_train__18084.png,2
train/cifar10_train__18085.png,6
train/cifar10_train__18086.png,2
train/cifar10_train__18087.png,5
train/cifar10_train__18088.png,2
train/cifar10_train__18089.png,3
train/cifar10_train__18090.png,6
train/cifar10_train__18091.png,7
train/cifar10_train__18092.png,2
train/cifar10_train__18093.png,1
train/cifar10_train__18094.png,9
train/cifar10_train__18095.png,7
train/cifar10_train__18096.png,5
train/cifar10_train__18097.png,1
train/cifar10_train__18098.png,6
train/cifar10_train__18099.png,4
train/cifar10_train__18100.png,0
train/cifar10_train__18101.png,2
train/cifar10_train__18102.png,0
train/cifar10_train__18103.png,6
train/cifar10_train__18104.png,8
train/cifar10_train__18105.png,0
train/cifar10_train__18106.png,0
train/cifar10_train__18107.png,8
train/cifar10_train__18108.png,7
train/cifar10_train__18109.png,3
train/cifar10_train__18110.png,4
train/cifar10_train__18111.png,3
train/cifar10_train__18112.png,8
train/cifar10_train__18113.png,9
train/cifar10_train__18114.png,4
train/cifar10_train__18115.png,4
train/cifar10_train__18116.png,9
train/cifar10_train__18117.png,1
train/cifar10_train__18118.png,8
train/cifar10_train__18119.png,3
train/cifar10_train__18120.png,9
train/cifar10_train__18121.png,5
train/cifar10_train__18122.png,8
train/cifar10_train__18123.png,1
train/cifar10_train__18124.png,7
train/cifar10_train__18125.png,8
train/cifar10_train__18126.png,6
train/cifar10_train__18127.png,3
train/cifar10_train__18128.png,5
train/cifar10_train__18129.png,6
train/cifar10_train__18130.png,4
train/cifar10_train__18131.png,5
train/cifar10_train__18132.png,8
train/cifar10_train__18133.png,0
train/cifar10_train__18134.png,1
train/cifar10_train__18135.png,4
train/cifar10_train__18136.png,4
train/cifar10_train__18137.png,5
train/cifar10_train__18138.png,2
train/cifar10_train__18139.png,7
train/cifar10_train__18140.png,8
train/cifar10_train__18141.png,8
train/cifar10_train__18142.png,4
train/cifar10_train__18143.png,2
train/cifar10_train__18144.png,7
train/cifar10_train__18145.png,8
train/cifar10_train__18146.png,2
train/cifar10_train__18147.png,3
train/cifar10_train__18148.png,3
train/cifar10_train__18149.png,2
train/cifar10_train__18150.png,5
train/cifar10_train__18151.png,5
train/cifar10_train__18152.png,7
train/cifar10_train__18153.png,8
train/cifar10_train__18154.png,8
train/cifar10_train__18155.png,4
train/cifar10_train__18156.png,5
train/cifar10_train__18157.png,3
train/cifar10_train__18158.png,6
train/cifar10_train__18159.png,8
train/cifar10_train__18160.png,1
train/cifar10_train__18161.png,4
train/cifar10_train__18162.png,2
train/cifar10_train__18163.png,2
train/cifar10_train__18164.png,2
train/cifar10_train__18165.png,7
train/cifar10_train__18166.png,9
train/cifar10_train__18167.png,5
train/cifar10_train__18168.png,8
train/cifar10_train__18169.png,3
train/cifar10_train__18170.png,5
train/cifar10_train__18171.png,8
train/cifar10_train__18172.png,6
train/cifar10_train__18173.png,6
train/cifar10_train__18174.png,5
train/cifar10_train__18175.png,9
train/cifar10_train__18176.png,5
train/cifar10_train__18177.png,8
train/cifar10_train__18178.png,1
train/cifar10_train__18179.png,6
train/cifar10_train__18180.png,3
train/cifar10_train__18181.png,1
train/cifar10_train__18182.png,8
train/cifar10_train__18183.png,9
train/cifar10_train__18184.png,2
train/cifar10_train__18185.png,4
train/cifar10_train__18186.png,3
train/cifar10_train__18187.png,3
train/cifar10_train__18188.png,3
train/cifar10_train__18189.png,5
train/cifar10_train__18190.png,8
train/cifar10_train__18191.png,2
train/cifar10_train__18192.png,0
train/cifar10_train__18193.png,8
train/cifar10_train__18194.png,5
train/cifar10_train__18195.png,7
train/cifar10_train__18196.png,4
train/cifar10_train__18197.png,4
train/cifar10_train__18198.png,2
train/cifar10_train__18199.png,5
train/cifar10_train__18200.png,0
train/cifar10_train__18201.png,8
train/cifar10_train__18202.png,5
train/cifar10_train__18203.png,0
train/cifar10_train__18204.png,2
train/cifar10_train__18205.png,9
train/cifar10_train__18206.png,1
train/cifar10_train__18207.png,4
train/cifar10_train__18208.png,6
train/cifar10_train__18209.png,9
train/cifar10_train__18210.png,2
train/cifar10_train__18211.png,0
train/cifar10_train__18212.png,5
train/cifar10_train__18213.png,9
train/cifar10_train__18214.png,0
train/cifar10_train__18215.png,0
train/cifar10_train__18216.png,3
train/cifar10_train__18217.png,6
train/cifar10_train__18218.png,0
train/cifar10_train__18219.png,7
train/cifar10_train__18220.png,8
train/cifar10_train__18221.png,8
train/cifar10_train__18222.png,3
train/cifar10_train__18223.png,1
train/cifar10_train__18224.png,6
train/cifar10_train__18225.png,2
train/cifar10_train__18226.png,9
train/cifar10_train__18227.png,7
train/cifar10_train__18228.png,1
train/cifar10_train__18229.png,5
train/cifar10_train__18230.png,5
train/cifar10_train__18231.png,0
train/cifar10_train__18232.png,8
train/cifar10_train__18233.png,3
train/cifar10_train__18234.png,2
train/cifar10_train__18235.png,9
train/cifar10_train__18236.png,8
train/cifar10_train__18237.png,5
train/cifar10_train__18238.png,1
train/cifar10_train__18239.png,2
train/cifar10_train__18240.png,3
train/cifar10_train__18241.png,2
train/cifar10_train__18242.png,2
train/cifar10_train__18243.png,5
train/cifar10_train__18244.png,9
train/cifar10_train__18245.png,5
train/cifar10_train__18246.png,1
train/cifar10_train__18247.png,1
train/cifar10_train__18248.png,2
train/cifar10_train__18249.png,0
train/cifar10_train__18250.png,6
train/cifar10_train__18251.png,4
train/cifar10_train__18252.png,9
train/cifar10_train__18253.png,8
train/cifar10_train__18254.png,6
train/cifar10_train__18255.png,7
train/cifar10_train__18256.png,6
train/cifar10_train__18257.png,6
train/cifar10_train__18258.png,7
train/cifar10_train__18259.png,3
train/cifar10_train__18260.png,9
train/cifar10_train__18261.png,6
train/cifar10_train__18262.png,5
train/cifar10_train__18263.png,1
train/cifar10_train__18264.png,4
train/cifar10_train__18265.png,6
train/cifar10_train__18266.png,8
train/cifar10_train__18267.png,5
train/cifar10_train__18268.png,7
train/cifar10_train__18269.png,2
train/cifar10_train__18270.png,6
train/cifar10_train__18271.png,0
train/cifar10_train__18272.png,4
train/cifar10_train__18273.png,0
train/cifar10_train__18274.png,8
train/cifar10_train__18275.png,2
train/cifar10_train__18276.png,1
train/cifar10_train__18277.png,5
train/cifar10_train__18278.png,5
train/cifar10_train__18279.png,4
train/cifar10_train__18280.png,5
train/cifar10_train__18281.png,5
train/cifar10_train__18282.png,6
train/cifar10_train__18283.png,3
train/cifar10_train__18284.png,6
train/cifar10_train__18285.png,2
train/cifar10_train__18286.png,3
train/cifar10_train__18287.png,2
train/cifar10_train__18288.png,5
train/cifar10_train__18289.png,4
train/cifar10_train__18290.png,4
train/cifar10_train__18291.png,0
train/cifar10_train__18292.png,7
train/cifar10_train__18293.png,4
train/cifar10_train__18294.png,5
train/cifar10_train__18295.png,8
train/cifar10_train__18296.png,2
train/cifar10_train__18297.png,9
train/cifar10_train__18298.png,0
train/cifar10_train__18299.png,0
train/cifar10_train__18300.png,4
train/cifar10_train__18301.png,9
train/cifar10_train__18302.png,0
train/cifar10_train__18303.png,1
train/cifar10_train__18304.png,4
train/cifar10_train__18305.png,8
train/cifar10_train__18306.png,0
train/cifar10_train__18307.png,8
train/cifar10_train__18308.png,6
train/cifar10_train__18309.png,6
train/cifar10_train__18310.png,9
train/cifar10_train__18311.png,1
train/cifar10_train__18312.png,8
train/cifar10_train__18313.png,7
train/cifar10_train__18314.png,4
train/cifar10_train__18315.png,0
train/cifar10_train__18316.png,1
train/cifar10_train__18317.png,5
train/cifar10_train__18318.png,5
train/cifar10_train__18319.png,5
train/cifar10_train__18320.png,4
train/cifar10_train__18321.png,1
train/cifar10_train__18322.png,2
train/cifar10_train__18323.png,7
train/cifar10_train__18324.png,3
train/cifar10_train__18325.png,6
train/cifar10_train__18326.png,7
train/cifar10_train__18327.png,8
train/cifar10_train__18328.png,2
train/cifar10_train__18329.png,3
train/cifar10_train__18330.png,6
train/cifar10_train__18331.png,1
train/cifar10_train__18332.png,1
train/cifar10_train__18333.png,1
train/cifar10_train__18334.png,6
train/cifar10_train__18335.png,3
train/cifar10_train__18336.png,6
train/cifar10_train__18337.png,9
train/cifar10_train__18338.png,6
train/cifar10_train__18339.png,7
train/cifar10_train__18340.png,4
train/cifar10_train__18341.png,4
train/cifar10_train__18342.png,6
train/cifar10_train__18343.png,9
train/cifar10_train__18344.png,9
train/cifar10_train__18345.png,1
train/cifar10_train__18346.png,5
train/cifar10_train__18347.png,5
train/cifar10_train__18348.png,3
train/cifar10_train__18349.png,8
train/cifar10_train__18350.png,7
train/cifar10_train__18351.png,6
train/cifar10_train__18352.png,7
train/cifar10_train__18353.png,6
train/cifar10_train__18354.png,1
train/cifar10_train__18355.png,9
train/cifar10_train__18356.png,3
train/cifar10_train__18357.png,9
train/cifar10_train__18358.png,0
train/cifar10_train__18359.png,6
train/cifar10_train__18360.png,2
train/cifar10_train__18361.png,9
train/cifar10_train__18362.png,3
train/cifar10_train__18363.png,4
train/cifar10_train__18364.png,2
train/cifar10_train__18365.png,4
train/cifar10_train__18366.png,3
train/cifar10_train__18367.png,8
train/cifar10_train__18368.png,0
train/cifar10_train__18369.png,9
train/cifar10_train__18370.png,6
train/cifar10_train__18371.png,3
train/cifar10_train__18372.png,2
train/cifar10_train__18373.png,3
train/cifar10_train__18374.png,4
train/cifar10_train__18375.png,2
train/cifar10_train__18376.png,2
train/cifar10_train__18377.png,1
train/cifar10_train__18378.png,8
train/cifar10_train__18379.png,8
train/cifar10_train__18380.png,6
train/cifar10_train__18381.png,0
train/cifar10_train__18382.png,8
train/cifar10_train__18383.png,0
train/cifar10_train__18384.png,4
train/cifar10_train__18385.png,2
train/cifar10_train__18386.png,0
train/cifar10_train__18387.png,3
train/cifar10_train__18388.png,1
train/cifar10_train__18389.png,3
train/cifar10_train__18390.png,0
train/cifar10_train__18391.png,0
train/cifar10_train__18392.png,9
train/cifar10_train__18393.png,3
train/cifar10_train__18394.png,9
train/cifar10_train__18395.png,8
train/cifar10_train__18396.png,6
train/cifar10_train__18397.png,8
train/cifar10_train__18398.png,4
train/cifar10_train__18399.png,5
train/cifar10_train__18400.png,3
train/cifar10_train__18401.png,7
train/cifar10_train__18402.png,0
train/cifar10_train__18403.png,4
train/cifar10_train__18404.png,4
train/cifar10_train__18405.png,7
train/cifar10_train__18406.png,0
train/cifar10_train__18407.png,6
train/cifar10_train__18408.png,3
train/cifar10_train__18409.png,4
train/cifar10_train__18410.png,3
train/cifar10_train__18411.png,7
train/cifar10_train__18412.png,3
train/cifar10_train__18413.png,1
train/cifar10_train__18414.png,3
train/cifar10_train__18415.png,1
train/cifar10_train__18416.png,5
train/cifar10_train__18417.png,7
train/cifar10_train__18418.png,4
train/cifar10_train__18419.png,2
train/cifar10_train__18420.png,6
train/cifar10_train__18421.png,8
train/cifar10_train__18422.png,3
train/cifar10_train__18423.png,9
train/cifar10_train__18424.png,0
train/cifar10_train__18425.png,1
train/cifar10_train__18426.png,6
train/cifar10_train__18427.png,5
train/cifar10_train__18428.png,7
train/cifar10_train__18429.png,9
train/cifar10_train__18430.png,9
train/cifar10_train__18431.png,7
train/cifar10_train__18432.png,8
train/cifar10_train__18433.png,6
train/cifar10_train__18434.png,4
train/cifar10_train__18435.png,7
train/cifar10_train__18436.png,0
train/cifar10_train__18437.png,4
train/cifar10_train__18438.png,1
train/cifar10_train__18439.png,9
train/cifar10_train__18440.png,5
train/cifar10_train__18441.png,5
train/cifar10_train__18442.png,3
train/cifar10_train__18443.png,7
train/cifar10_train__18444.png,8
train/cifar10_train__18445.png,0
train/cifar10_train__18446.png,3
train/cifar10_train__18447.png,7
train/cifar10_train__18448.png,7
train/cifar10_train__18449.png,3
train/cifar10_train__18450.png,4
train/cifar10_train__18451.png,0
train/cifar10_train__18452.png,3
train/cifar10_train__18453.png,9
train/cifar10_train__18454.png,6
train/cifar10_train__18455.png,4
train/cifar10_train__18456.png,1
train/cifar10_train__18457.png,2
train/cifar10_train__18458.png,1
train/cifar10_train__18459.png,5
train/cifar10_train__18460.png,2
train/cifar10_train__18461.png,8
train/cifar10_train__18462.png,3
train/cifar10_train__18463.png,5
train/cifar10_train__18464.png,2
train/cifar10_train__18465.png,4
train/cifar10_train__18466.png,2
train/cifar10_train__18467.png,9
train/cifar10_train__18468.png,7
train/cifar10_train__18469.png,3
train/cifar10_train__18470.png,5
train/cifar10_train__18471.png,1
train/cifar10_train__18472.png,5
train/cifar10_train__18473.png,4
train/cifar10_train__18474.png,3
train/cifar10_train__18475.png,5
train/cifar10_train__18476.png,4
train/cifar10_train__18477.png,2
train/cifar10_train__18478.png,5
train/cifar10_train__18479.png,3
train/cifar10_train__18480.png,1
train/cifar10_train__18481.png,7
train/cifar10_train__18482.png,3
train/cifar10_train__18483.png,1
train/cifar10_train__18484.png,7
train/cifar10_train__18485.png,2
train/cifar10_train__18486.png,3
train/cifar10_train__18487.png,3
train/cifar10_train__18488.png,9
train/cifar10_train__18489.png,2
train/cifar10_train__18490.png,4
train/cifar10_train__18491.png,7
train/cifar10_train__18492.png,8
train/cifar10_train__18493.png,4
train/cifar10_train__18494.png,6
train/cifar10_train__18495.png,1
train/cifar10_train__18496.png,2
train/cifar10_train__18497.png,3
train/cifar10_train__18498.png,9
train/cifar10_train__18499.png,3
train/cifar10_train__18500.png,7
train/cifar10_train__18501.png,8
train/cifar10_train__18502.png,4
train/cifar10_train__18503.png,2
train/cifar10_train__18504.png,7
train/cifar10_train__18505.png,0
train/cifar10_train__18506.png,3
train/cifar10_train__18507.png,4
train/cifar10_train__18508.png,0
train/cifar10_train__18509.png,6
train/cifar10_train__18510.png,2
train/cifar10_train__18511.png,5
train/cifar10_train__18512.png,4
train/cifar10_train__18513.png,9
train/cifar10_train__18514.png,8
train/cifar10_train__18515.png,8
train/cifar10_train__18516.png,5
train/cifar10_train__18517.png,7
train/cifar10_train__18518.png,1
train/cifar10_train__18519.png,7
train/cifar10_train__18520.png,3
train/cifar10_train__18521.png,5
train/cifar10_train__18522.png,8
train/cifar10_train__18523.png,4
train/cifar10_train__18524.png,7
train/cifar10_train__18525.png,0
train/cifar10_train__18526.png,1
train/cifar10_train__18527.png,1
train/cifar10_train__18528.png,7
train/cifar10_train__18529.png,2
train/cifar10_train__18530.png,8
train/cifar10_train__18531.png,3
train/cifar10_train__18532.png,6
train/cifar10_train__18533.png,6
train/cifar10_train__18534.png,7
train/cifar10_train__18535.png,8
train/cifar10_train__18536.png,4
train/cifar10_train__18537.png,7
train/cifar10_train__18538.png,0
train/cifar10_train__18539.png,9
train/cifar10_train__18540.png,6
train/cifar10_train__18541.png,5
train/cifar10_train__18542.png,6
train/cifar10_train__18543.png,6
train/cifar10_train__18544.png,4
train/cifar10_train__18545.png,0
train/cifar10_train__18546.png,8
train/cifar10_train__18547.png,9
train/cifar10_train__18548.png,8
train/cifar10_train__18549.png,7
train/cifar10_train__18550.png,4
train/cifar10_train__18551.png,1
train/cifar10_train__18552.png,5
train/cifar10_train__18553.png,4
train/cifar10_train__18554.png,6
train/cifar10_train__18555.png,1
train/cifar10_train__18556.png,7
train/cifar10_train__18557.png,9
train/cifar10_train__18558.png,8
train/cifar10_train__18559.png,4
train/cifar10_train__18560.png,4
train/cifar10_train__18561.png,8
train/cifar10_train__18562.png,1
train/cifar10_train__18563.png,5
train/cifar10_train__18564.png,2
train/cifar10_train__18565.png,8
train/cifar10_train__18566.png,4
train/cifar10_train__18567.png,9
train/cifar10_train__18568.png,5
train/cifar10_train__18569.png,5
train/cifar10_train__18570.png,3
train/cifar10_train__18571.png,6
train/cifar10_train__18572.png,0
train/cifar10_train__18573.png,2
train/cifar10_train__18574.png,5
train/cifar10_train__18575.png,5
train/cifar10_train__18576.png,5
train/cifar10_train__18577.png,7
train/cifar10_train__18578.png,0
train/cifar10_train__18579.png,7
train/cifar10_train__18580.png,9
train/cifar10_train__18581.png,5
train/cifar10_train__18582.png,3
train/cifar10_train__18583.png,1
train/cifar10_train__18584.png,3
train/cifar10_train__18585.png,6
train/cifar10_train__18586.png,2
train/cifar10_train__18587.png,5
train/cifar10_train__18588.png,2
train/cifar10_train__18589.png,7
train/cifar10_train__18590.png,7
train/cifar10_train__18591.png,0
train/cifar10_train__18592.png,4
train/cifar10_train__18593.png,8
train/cifar10_train__18594.png,1
train/cifar10_train__18595.png,6
train/cifar10_train__18596.png,6
train/cifar10_train__18597.png,6
train/cifar10_train__18598.png,5
train/cifar10_train__18599.png,0
train/cifar10_train__18600.png,5
train/cifar10_train__18601.png,7
train/cifar10_train__18602.png,4
train/cifar10_train__18603.png,0
train/cifar10_train__18604.png,6
train/cifar10_train__18605.png,0
train/cifar10_train__18606.png,4
train/cifar10_train__18607.png,8
train/cifar10_train__18608.png,5
train/cifar10_train__18609.png,8
train/cifar10_train__18610.png,6
train/cifar10_train__18611.png,6
train/cifar10_train__18612.png,2
train/cifar10_train__18613.png,5
train/cifar10_train__18614.png,0
train/cifar10_train__18615.png,6
train/cifar10_train__18616.png,8
train/cifar10_train__18617.png,8
train/cifar10_train__18618.png,6
train/cifar10_train__18619.png,3
train/cifar10_train__18620.png,7
train/cifar10_train__18621.png,6
train/cifar10_train__18622.png,4
train/cifar10_train__18623.png,8
train/cifar10_train__18624.png,0
train/cifar10_train__18625.png,1
train/cifar10_train__18626.png,5
train/cifar10_train__18627.png,4
train/cifar10_train__18628.png,4
train/cifar10_train__18629.png,5
train/cifar10_train__18630.png,0
train/cifar10_train__18631.png,8
train/cifar10_train__18632.png,5
train/cifar10_train__18633.png,4
train/cifar10_train__18634.png,5
train/cifar10_train__18635.png,2
train/cifar10_train__18636.png,7
train/cifar10_train__18637.png,4
train/cifar10_train__18638.png,3
train/cifar10_train__18639.png,1
train/cifar10_train__18640.png,9
train/cifar10_train__18641.png,7
train/cifar10_train__18642.png,9
train/cifar10_train__18643.png,5
train/cifar10_train__18644.png,8
train/cifar10_train__18645.png,8
train/cifar10_train__18646.png,2
train/cifar10_train__18647.png,3
train/cifar10_train__18648.png,9
train/cifar10_train__18649.png,1
train/cifar10_train__18650.png,2
train/cifar10_train__18651.png,3
train/cifar10_train__18652.png,2
train/cifar10_train__18653.png,6
train/cifar10_train__18654.png,1
train/cifar10_train__18655.png,6
train/cifar10_train__18656.png,6
train/cifar10_train__18657.png,0
train/cifar10_train__18658.png,4
train/cifar10_train__18659.png,0
train/cifar10_train__18660.png,8
train/cifar10_train__18661.png,2
train/cifar10_train__18662.png,3
train/cifar10_train__18663.png,3
train/cifar10_train__18664.png,4
train/cifar10_train__18665.png,6
train/cifar10_train__18666.png,9
train/cifar10_train__18667.png,7
train/cifar10_train__18668.png,9
train/cifar10_train__18669.png,4
train/cifar10_train__18670.png,1
train/cifar10_train__18671.png,1
train/cifar10_train__18672.png,8
train/cifar10_train__18673.png,3
train/cifar10_train__18674.png,2
train/cifar10_train__18675.png,8
train/cifar10_train__18676.png,6
train/cifar10_train__18677.png,0
train/cifar10_train__18678.png,2
train/cifar10_train__18679.png,3
train/cifar10_train__18680.png,0
train/cifar10_train__18681.png,9
train/cifar10_train__18682.png,6
train/cifar10_train__18683.png,1
train/cifar10_train__18684.png,3
train/cifar10_train__18685.png,5
train/cifar10_train__18686.png,7
train/cifar10_train__18687.png,5
train/cifar10_train__18688.png,7
train/cifar10_train__18689.png,9
train/cifar10_train__18690.png,4
train/cifar10_train__18691.png,8
train/cifar10_train__18692.png,9
train/cifar10_train__18693.png,8
train/cifar10_train__18694.png,0
train/cifar10_train__18695.png,7
train/cifar10_train__18696.png,1
train/cifar10_train__18697.png,0
train/cifar10_train__18698.png,1
train/cifar10_train__18699.png,4
train/cifar10_train__18700.png,8
train/cifar10_train__18701.png,7
train/cifar10_train__18702.png,1
train/cifar10_train__18703.png,9
train/cifar10_train__18704.png,0
train/cifar10_train__18705.png,4
train/cifar10_train__18706.png,0
train/cifar10_train__18707.png,8
train/cifar10_train__18708.png,5
train/cifar10_train__18709.png,8
train/cifar10_train__18710.png,0
train/cifar10_train__18711.png,7
train/cifar10_train__18712.png,7
train/cifar10_train__18713.png,0
train/cifar10_train__18714.png,5
train/cifar10_train__18715.png,9
train/cifar10_train__18716.png,1
train/cifar10_train__18717.png,2
train/cifar10_train__18718.png,8
train/cifar10_train__18719.png,1
train/cifar10_train__18720.png,2
train/cifar10_train__18721.png,5
train/cifar10_train__18722.png,6
train/cifar10_train__18723.png,7
train/cifar10_train__18724.png,6
train/cifar10_train__18725.png,8
train/cifar10_train__18726.png,8
train/cifar10_train__18727.png,2
train/cifar10_train__18728.png,8
train/cifar10_train__18729.png,5
train/cifar10_train__18730.png,4
train/cifar10_train__18731.png,5
train/cifar10_train__18732.png,5
train/cifar10_train__18733.png,2
train/cifar10_train__18734.png,4
train/cifar10_train__18735.png,0
train/cifar10_train__18736.png,6
train/cifar10_train__18737.png,0
train/cifar10_train__18738.png,4
train/cifar10_train__18739.png,4
train/cifar10_train__18740.png,9
train/cifar10_train__18741.png,8
train/cifar10_train__18742.png,6
train/cifar10_train__18743.png,5
train/cifar10_train__18744.png,1
train/cifar10_train__18745.png,0
train/cifar10_train__18746.png,2
train/cifar10_train__18747.png,2
train/cifar10_train__18748.png,5
train/cifar10_train__18749.png,9
train/cifar10_train__18750.png,9
train/cifar10_train__18751.png,7
train/cifar10_train__18752.png,1
train/cifar10_train__18753.png,2
train/cifar10_train__18754.png,1
train/cifar10_train__18755.png,3
train/cifar10_train__18756.png,2
train/cifar10_train__18757.png,2
train/cifar10_train__18758.png,5
train/cifar10_train__18759.png,9
train/cifar10_train__18760.png,9
train/cifar10_train__18761.png,9
train/cifar10_train__18762.png,5
train/cifar10_train__18763.png,0
train/cifar10_train__18764.png,5
train/cifar10_train__18765.png,0
train/cifar10_train__18766.png,4
train/cifar10_train__18767.png,0
train/cifar10_train__18768.png,0
train/cifar10_train__18769.png,3
train/cifar10_train__18770.png,5
train/cifar10_train__18771.png,3
train/cifar10_train__18772.png,5
train/cifar10_train__18773.png,5
train/cifar10_train__18774.png,8
train/cifar10_train__18775.png,7
train/cifar10_train__18776.png,1
train/cifar10_train__18777.png,8
train/cifar10_train__18778.png,9
train/cifar10_train__18779.png,9
train/cifar10_train__18780.png,3
train/cifar10_train__18781.png,7
train/cifar10_train__18782.png,0
train/cifar10_train__18783.png,8
train/cifar10_train__18784.png,1
train/cifar10_train__18785.png,9
train/cifar10_train__18786.png,9
train/cifar10_train__18787.png,3
train/cifar10_train__18788.png,2
train/cifar10_train__18789.png,9
train/cifar10_train__18790.png,2
train/cifar10_train__18791.png,7
train/cifar10_train__18792.png,9
train/cifar10_train__18793.png,7
train/cifar10_train__18794.png,6
train/cifar10_train__18795.png,8
train/cifar10_train__18796.png,9
train/cifar10_train__18797.png,8
train/cifar10_train__18798.png,3
train/cifar10_train__18799.png,5
train/cifar10_train__18800.png,9
train/cifar10_train__18801.png,6
train/cifar10_train__18802.png,7
train/cifar10_train__18803.png,0
train/cifar10_train__18804.png,7
train/cifar10_train__18805.png,9
train/cifar10_train__18806.png,8
train/cifar10_train__18807.png,4
train/cifar10_train__18808.png,0
train/cifar10_train__18809.png,6
train/cifar10_train__18810.png,1
train/cifar10_train__18811.png,4
train/cifar10_train__18812.png,8
train/cifar10_train__18813.png,4
train/cifar10_train__18814.png,3
train/cifar10_train__18815.png,5
train/cifar10_train__18816.png,6
train/cifar10_train__18817.png,9
train/cifar10_train__18818.png,4
train/cifar10_train__18819.png,2
train/cifar10_train__18820.png,6
train/cifar10_train__18821.png,4
train/cifar10_train__18822.png,8
train/cifar10_train__18823.png,7
train/cifar10_train__18824.png,4
train/cifar10_train__18825.png,1
